Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
QCL,Crops and livestock products,356,India,5412,Yield,1652.0,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2022,2022,kg/ha,2764.0,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1652.0,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2023,2023,kg/ha,3265.3,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1231.0,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2000,2000,kg/ha,9090.9,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1231.0,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2001,2001,kg/ha,9021.3,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1231.0,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2002,2002,kg/ha,8997.1,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1231.0,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2003,2003,kg/ha,8970.3,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1231.0,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2004,2004,kg/ha,8941.4,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1231.0,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2005,2005,kg/ha,8838.0,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1231.0,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2006,2006,kg/ha,8792.8,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1231.0,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2007,2007,kg/ha,8748.1,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1231.0,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2008,2008,kg/ha,8703.1,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1231.0,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2009,2009,kg/ha,8659.2,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1231.0,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2010,2010,kg/ha,8617.3,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1231.0,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2011,2011,kg/ha,8577.9,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1231.0,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2012,2012,kg/ha,8500.0,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1231.0,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2013,2013,kg/ha,8500.0,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1231.0,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2014,2014,kg/ha,8473.9,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1231.0,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2015,2015,kg/ha,8428.1,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1231.0,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2016,2016,kg/ha,8466.4,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1231.0,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2017,2017,kg/ha,8454.4,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1231.0,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2018,2018,kg/ha,8424.8,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1231.0,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2019,2019,kg/ha,8390.5,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1231.0,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2020,2020,kg/ha,8700.2,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1231.0,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2021,2021,kg/ha,8504.6,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1231.0,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2022,2022,kg/ha,8531.0,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1231.0,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2023,2023,kg/ha,8578.4,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1640.0,Cocoa beans,2000,2000,kg/ha,393.0,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1640.0,Cocoa beans,2001,2001,kg/ha,415.5,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1640.0,Cocoa beans,2002,2002,kg/ha,420.3,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1640.0,Cocoa beans,2003,2003,kg/ha,383.5,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1640.0,Cocoa beans,2004,2004,kg/ha,366.9,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1640.0,Cocoa beans,2005,2005,kg/ha,332.6,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1640.0,Cocoa beans,2006,2006,kg/ha,345.3,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1640.0,Cocoa beans,2007,2007,kg/ha,335.5,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1640.0,Cocoa beans,2008,2008,kg/ha,331.2,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1640.0,Cocoa beans,2009,2009,kg/ha,347.1,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1640.0,Cocoa beans,2010,2010,kg/ha,278.6,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1640.0,Cocoa beans,2011,2011,kg/ha,254.9,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1640.0,Cocoa beans,2012,2012,kg/ha,206.3,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1640.0,Cocoa beans,2013,2013,kg/ha,197.0,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1640.0,Cocoa beans,2014,2014,kg/ha,211.3,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1640.0,Cocoa beans,2015,2015,kg/ha,205.1,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1640.0,Cocoa beans,2016,2016,kg/ha,209.9,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1640.0,Cocoa beans,2017,2017,kg/ha,228.9,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1640.0,Cocoa beans,2018,2018,kg/ha,224.7,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1640.0,Cocoa beans,2019,2019,kg/ha,255.3,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1640.0,Cocoa beans,2020,2020,kg/ha,265.3,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1640.0,Cocoa beans,2021,2021,kg/ha,262.1,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1640.0,Cocoa beans,2022,2022,kg/ha,264.2,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1640.0,Cocoa beans,2023,2023,kg/ha,275.2,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1460.0,"Coconuts, in shell",2000,2000,kg/ha,4717.5,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1460.0,"Coconuts, in shell",2001,2001,kg/ha,4712.0,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1460.0,"Coconuts, in shell",2002,2002,kg/ha,4621.8,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1460.0,"Coconuts, in shell",2003,2003,kg/ha,4490.6,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1460.0,"Coconuts, in shell",2004,2004,kg/ha,4333.7,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1460.0,"Coconuts, in shell",2005,2005,kg/ha,4562.8,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1460.0,"Coconuts, in shell",2006,2006,kg/ha,5234.2,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1460.0,"Coconuts, in shell",2007,2007,kg/ha,5615.5,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1460.0,"Coconuts, in shell",2008,2008,kg/ha,5332.2,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1460.0,"Coconuts, in shell",2009,2009,kg/ha,5711.4,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1460.0,"Coconuts, in shell",2010,2010,kg/ha,5717.6,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1460.0,"Coconuts, in shell",2011,2011,kg/ha,4964.2,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1460.0,"Coconuts, in shell",2012,2012,kg/ha,4941.5,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1460.0,"Coconuts, in shell",2013,2013,kg/ha,5574.8,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1460.0,"Coconuts, in shell",2014,2014,kg/ha,5607.3,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1460.0,"Coconuts, in shell",2015,2015,kg/ha,5367.3,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1460.0,"Coconuts, in shell",2016,2016,kg/ha,5448.8,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1460.0,"Coconuts, in shell",2017,2017,kg/ha,5366.1,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1460.0,"Coconuts, in shell",2018,2018,kg/ha,7826.9,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1460.0,"Coconuts, in shell",2019,2019,kg/ha,6825.7,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1460.0,"Coconuts, in shell",2020,2020,kg/ha,6445.5,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1460.0,"Coconuts, in shell",2021,2021,kg/ha,6503.4,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1460.0,"Coconuts, in shell",2022,2022,kg/ha,6182.5,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1460.0,"Coconuts, in shell",2023,2023,kg/ha,6220.0,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1610.0,"Coffee, green",2000,2000,kg/ha,946.7,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1610.0,"Coffee, green",2001,2001,kg/ha,958.8,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1610.0,"Coffee, green",2002,2002,kg/ha,938.5,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1610.0,"Coffee, green",2003,2003,kg/ha,858.6,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1610.0,"Coffee, green",2004,2004,kg/ha,832.0,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1610.0,"Coffee, green",2005,2005,kg/ha,826.5,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1610.0,"Coffee, green",2006,2006,kg/ha,802.7,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1610.0,"Coffee, green",2007,2007,kg/ha,839.6,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1610.0,"Coffee, green",2008,2008,kg/ha,760.5,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1610.0,"Coffee, green",2009,2009,kg/ha,748.4,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1610.0,"Coffee, green",2010,2010,kg/ha,814.6,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1610.0,"Coffee, green",2011,2011,kg/ha,837.8,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1610.0,"Coffee, green",2012,2012,kg/ha,851.7,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1610.0,"Coffee, green",2013,2013,kg/ha,845.6,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1610.0,"Coffee, green",2014,2014,kg/ha,798.6,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1610.0,"Coffee, green",2015,2015,kg/ha,772.6,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1610.0,"Coffee, green",2016,2016,kg/ha,801.0,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1610.0,"Coffee, green",2017,2017,kg/ha,694.3,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1610.0,"Coffee, green",2018,2018,kg/ha,765.1,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1610.0,"Coffee, green",2019,2019,kg/ha,766.7,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1610.0,"Coffee, green",2020,2020,kg/ha,712.6,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1610.0,"Coffee, green",2021,2021,kg/ha,789.7,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1610.0,"Coffee, green",2022,2022,kg/ha,774.2,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1610.0,"Coffee, green",2023,2023,kg/ha,760.2,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1232.0,Cucumbers and gherkins,2000,2000,kg/ha,6611.1,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1232.0,Cucumbers and gherkins,2001,2001,kg/ha,6595.9,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1232.0,Cucumbers and gherkins,2002,2002,kg/ha,6576.6,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1232.0,Cucumbers and gherkins,2003,2003,kg/ha,6556.4,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1232.0,Cucumbers and gherkins,2004,2004,kg/ha,6534.4,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1232.0,Cucumbers and gherkins,2005,2005,kg/ha,6522.0,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1232.0,Cucumbers and gherkins,2006,2006,kg/ha,6493.8,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1232.0,Cucumbers and gherkins,2007,2007,kg/ha,6471.1,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1232.0,Cucumbers and gherkins,2008,2008,kg/ha,6448.0,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1232.0,Cucumbers and gherkins,2009,2009,kg/ha,6425.8,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1232.0,Cucumbers and gherkins,2010,2010,kg/ha,6405.2,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1232.0,Cucumbers and gherkins,2011,2011,kg/ha,6386.3,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1232.0,Cucumbers and gherkins,2012,2012,kg/ha,6339.6,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1232.0,Cucumbers and gherkins,2013,2013,kg/ha,6339.6,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1232.0,Cucumbers and gherkins,2014,2014,kg/ha,6331.5,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1232.0,Cucumbers and gherkins,2015,2015,kg/ha,6325.8,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1232.0,Cucumbers and gherkins,2016,2016,kg/ha,6332.2,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1232.0,Cucumbers and gherkins,2017,2017,kg/ha,6322.5,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1232.0,Cucumbers and gherkins,2018,2018,kg/ha,6303.6,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1232.0,Cucumbers and gherkins,2019,2019,kg/ha,6281.1,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1232.0,Cucumbers and gherkins,2020,2020,kg/ha,6490.1,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1232.0,Cucumbers and gherkins,2021,2021,kg/ha,6357.9,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1232.0,Cucumbers and gherkins,2022,2022,kg/ha,6375.9,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1232.0,Cucumbers and gherkins,2023,2023,kg/ha,6407.8,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1233.0,Eggplants (aubergines),2000,2000,kg/ha,16240.0,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1233.0,Eggplants (aubergines),2001,2001,kg/ha,16383.0,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1233.0,Eggplants (aubergines),2002,2002,kg/ha,16700.0,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1233.0,Eggplants (aubergines),2003,2003,kg/ha,15660.0,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1233.0,Eggplants (aubergines),2004,2004,kg/ha,16416.2,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1233.0,Eggplants (aubergines),2005,2005,kg/ha,16335.8,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1233.0,Eggplants (aubergines),2006,2006,kg/ha,16730.9,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1233.0,Eggplants (aubergines),2007,2007,kg/ha,16642.6,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1233.0,Eggplants (aubergines),2008,2008,kg/ha,17251.3,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1233.0,Eggplants (aubergines),2009,2009,kg/ha,17287.4,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1233.0,Eggplants (aubergines),2010,2010,kg/ha,17248.5,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1233.0,Eggplants (aubergines),2011,2011,kg/ha,17494.1,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1233.0,Eggplants (aubergines),2012,2012,kg/ha,18257.2,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1233.0,Eggplants (aubergines),2013,2013,kg/ha,18620.5,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1233.0,Eggplants (aubergines),2014,2014,kg/ha,19060.4,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1233.0,Eggplants (aubergines),2015,2015,kg/ha,18705.8,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1233.0,Eggplants (aubergines),2016,2016,kg/ha,18876.3,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1233.0,Eggplants (aubergines),2017,2017,kg/ha,17066.8,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1233.0,Eggplants (aubergines),2018,2018,kg/ha,17535.6,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1233.0,Eggplants (aubergines),2019,2019,kg/ha,17441.5,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1233.0,Eggplants (aubergines),2020,2020,kg/ha,17045.7,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1233.0,Eggplants (aubergines),2021,2021,kg/ha,17188.3,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1233.0,Eggplants (aubergines),2022,2022,kg/ha,18911.1,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1233.0,Eggplants (aubergines),2023,2023,kg/ha,18784.1,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1315.0,Figs,2000,2000,kg/ha,2311.3,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1315.0,Figs,2001,2001,kg/ha,2314.8,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1315.0,Figs,2002,2002,kg/ha,2318.3,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1315.0,Figs,2003,2003,kg/ha,2321.7,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1315.0,Figs,2004,2004,kg/ha,2333.7,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1315.0,Figs,2005,2005,kg/ha,2354.2,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1315.0,Figs,2006,2006,kg/ha,2374.7,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1315.0,Figs,2007,2007,kg/ha,2395.2,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1315.0,Figs,2008,2008,kg/ha,2415.7,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1315.0,Figs,2009,2009,kg/ha,2436.2,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1315.0,Figs,2010,2010,kg/ha,2456.7,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1315.0,Figs,2011,2011,kg/ha,2477.2,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1315.0,Figs,2012,2012,kg/ha,2497.7,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1315.0,Figs,2013,2013,kg/ha,2518.2,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1315.0,Figs,2014,2014,kg/ha,2525.9,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1315.0,Figs,2015,2015,kg/ha,2530.3,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1315.0,Figs,2016,2016,kg/ha,2540.7,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1315.0,Figs,2017,2017,kg/ha,2552.3,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1315.0,Figs,2018,2018,kg/ha,2560.8,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1315.0,Figs,2019,2019,kg/ha,2568.9,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1315.0,Figs,2020,2020,kg/ha,2584.0,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1315.0,Figs,2021,2021,kg/ha,2523.3,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1315.0,Figs,2022,2022,kg/ha,2516.7,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1315.0,Figs,2023,2023,kg/ha,2507.8,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1657.0,"Ginger, raw",2000,2000,kg/ha,3357.1,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1657.0,"Ginger, raw",2001,2001,kg/ha,3264.9,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1657.0,"Ginger, raw",2002,2002,kg/ha,3201.6,E,Estimated value,
QCL,Crops and livestock products,356,India,5412,Yield,1657.0,"Ginger, raw",2003,2003,kg/ha,3176.9,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1657.0,"Ginger, raw",2004,2004,kg/ha,3547.6,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1657.0,"Ginger, raw",2005,2005,kg/ha,3767.1,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1657.0,"Ginger, raw",2006,2006,kg/ha,3537.1,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1657.0,"Ginger, raw",2007,2007,kg/ha,3707.8,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1657.0,"Ginger, raw",2008,2008,kg/ha,3737.8,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1657.0,"Ginger, raw",2009,2009,kg/ha,3498.7,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1657.0,"Ginger, raw",2010,2010,kg/ha,3583.1,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1657.0,"Ginger, raw",2011,2011,kg/ha,4708.2,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1657.0,"Ginger, raw",2012,2012,kg/ha,4877.4,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1657.0,"Ginger, raw",2013,2013,kg/ha,5022.1,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1657.0,"Ginger, raw",2014,2014,kg/ha,4924.8,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1657.0,"Ginger, raw",2015,2015,kg/ha,5352.1,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1657.0,"Ginger, raw",2016,2016,kg/ha,6721.2,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1657.0,"Ginger, raw",2017,2017,kg/ha,6369.0,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1657.0,"Ginger, raw",2018,2018,kg/ha,10678.8,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1657.0,"Ginger, raw",2019,2019,kg/ha,10902.4,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1657.0,"Ginger, raw",2020,2020,kg/ha,10494.4,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1657.0,"Ginger, raw",2021,2021,kg/ha,10853.7,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1657.0,"Ginger, raw",2022,2022,kg/ha,11497.4,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1657.0,"Ginger, raw",2023,2023,kg/ha,11523.6,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1330.0,Grapes,2000,2000,kg/ha,28250.0,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1330.0,Grapes,2001,2001,kg/ha,21200.0,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1330.0,Grapes,2002,2002,kg/ha,24930.5,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1330.0,Grapes,2003,2003,kg/ha,23950.1,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1330.0,Grapes,2004,2004,kg/ha,25515.6,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1330.0,Grapes,2005,2005,kg/ha,25862.8,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1330.0,Grapes,2006,2006,kg/ha,24993.9,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1330.0,Grapes,2007,2007,kg/ha,25927.7,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1330.0,Grapes,2008,2008,kg/ha,25514.7,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1330.0,Grapes,2009,2009,kg/ha,23475.0,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1330.0,Grapes,2010,2010,kg/ha,8277.3,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1330.0,Grapes,2011,2011,kg/ha,11126.1,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1330.0,Grapes,2012,2012,kg/ha,19146.6,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1330.0,Grapes,2013,2013,kg/ha,21042.4,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1330.0,Grapes,2014,2014,kg/ha,21773.1,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1330.0,Grapes,2015,2015,kg/ha,21683.3,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1330.0,Grapes,2016,2016,kg/ha,21229.5,A,Official figure,
QCL,Crops and livestock products,356,India,5412,Yield,1330.0,Grapes,2017,2017,kg/ha,21328.5,A,Official figure,
