N,P,K,temperature,humidity,ph,rainfall,Crop,Value
22,44,24,24.30935081,56.32938343,6.030447288,58.99536268,mothbeans,393.6
22,44,24,24.30935081,56.32938343,6.030447288,58.99536268,mothbeans,413.2
22,44,24,24.30935081,56.32938343,6.030447288,58.99536268,mothbeans,441.8
22,44,24,24.30935081,56.32938343,6.030447288,58.99536268,mothbeans,423.0
22,44,24,24.30935081,56.32938343,6.030447288,58.99536268,mothbeans,414.0
22,44,24,24.30935081,56.32938343,6.030447288,58.99536268,mothbeans,413.7
22,44,24,24.30935081,56.32938343,6.030447288,58.99536268,mothbeans,413.8
22,44,24,24.30935081,56.32938343,6.030447288,58.99536268,mothbeans,414.2
22,44,24,24.30935081,56.32938343,6.030447288,58.99536268,mothbeans,414.9
22,44,24,24.30935081,56.32938343,6.030447288,58.99536268,mothbeans,415.8
22,44,24,24.30935081,56.32938343,6.030447288,58.99536268,mothbeans,416.4
22,44,24,24.30935081,56.32938343,6.030447288,58.99536268,mothbeans,417.1
17,43,22,30.06142622,45.90067655,5.498340807999999,41.0550915,mothbeans,547.6
17,43,22,30.06142622,45.90067655,5.498340807999999,41.0550915,mothbeans,333.5
17,43,22,30.06142622,45.90067655,5.498340807999999,41.0550915,mothbeans,456.2
17,43,22,30.06142622,45.90067655,5.498340807999999,41.0550915,mothbeans,328.4
17,43,22,30.06142622,45.90067655,5.498340807999999,41.0550915,mothbeans,326.9
17,43,22,30.06142622,45.90067655,5.498340807999999,41.0550915,mothbeans,382.5
17,43,22,30.06142622,45.90067655,5.498340807999999,41.0550915,mothbeans,393.0
17,43,22,30.06142622,45.90067655,5.498340807999999,41.0550915,mothbeans,376.3
17,43,22,30.06142622,45.90067655,5.498340807999999,41.0550915,mothbeans,405.0
17,43,22,30.06142622,45.90067655,5.498340807999999,41.0550915,mothbeans,444.5
17,43,22,30.06142622,45.90067655,5.498340807999999,41.0550915,mothbeans,393.6
17,43,22,30.06142622,45.90067655,5.498340807999999,41.0550915,mothbeans,413.2
17,43,22,30.06142622,45.90067655,5.498340807999999,41.0550915,mothbeans,441.8
17,43,22,30.06142622,45.90067655,5.498340807999999,41.0550915,mothbeans,423.0
17,43,22,30.06142622,45.90067655,5.498340807999999,41.0550915,mothbeans,414.0
17,43,22,30.06142622,45.90067655,5.498340807999999,41.0550915,mothbeans,413.7
17,43,22,30.06142622,45.90067655,5.498340807999999,41.0550915,mothbeans,413.8
17,43,22,30.06142622,45.90067655,5.498340807999999,41.0550915,mothbeans,414.2
17,43,22,30.06142622,45.90067655,5.498340807999999,41.0550915,mothbeans,414.9
17,43,22,30.06142622,45.90067655,5.498340807999999,41.0550915,mothbeans,415.8
17,43,22,30.06142622,45.90067655,5.498340807999999,41.0550915,mothbeans,416.4
17,43,22,30.06142622,45.90067655,5.498340807999999,41.0550915,mothbeans,417.1
7,56,23,26.33908791,40.00933429,5.545219232000001,55.50429227,mothbeans,547.6
7,56,23,26.33908791,40.00933429,5.545219232000001,55.50429227,mothbeans,333.5
7,56,23,26.33908791,40.00933429,5.545219232000001,55.50429227,mothbeans,456.2
7,56,23,26.33908791,40.00933429,5.545219232000001,55.50429227,mothbeans,328.4
7,56,23,26.33908791,40.00933429,5.545219232000001,55.50429227,mothbeans,326.9
7,56,23,26.33908791,40.00933429,5.545219232000001,55.50429227,mothbeans,382.5
7,56,23,26.33908791,40.00933429,5.545219232000001,55.50429227,mothbeans,393.0
7,56,23,26.33908791,40.00933429,5.545219232000001,55.50429227,mothbeans,376.3
7,56,23,26.33908791,40.00933429,5.545219232000001,55.50429227,mothbeans,405.0
7,56,23,26.33908791,40.00933429,5.545219232000001,55.50429227,mothbeans,444.5
7,56,23,26.33908791,40.00933429,5.545219232000001,55.50429227,mothbeans,393.6
7,56,23,26.33908791,40.00933429,5.545219232000001,55.50429227,mothbeans,413.2
7,56,23,26.33908791,40.00933429,5.545219232000001,55.50429227,mothbeans,441.8
7,56,23,26.33908791,40.00933429,5.545219232000001,55.50429227,mothbeans,423.0
7,56,23,26.33908791,40.00933429,5.545219232000001,55.50429227,mothbeans,414.0
7,56,23,26.33908791,40.00933429,5.545219232000001,55.50429227,mothbeans,413.7
7,56,23,26.33908791,40.00933429,5.545219232000001,55.50429227,mothbeans,413.8
7,56,23,26.33908791,40.00933429,5.545219232000001,55.50429227,mothbeans,414.2
7,56,23,26.33908791,40.00933429,5.545219232000001,55.50429227,mothbeans,414.9
7,56,23,26.33908791,40.00933429,5.545219232000001,55.50429227,mothbeans,415.8
7,56,23,26.33908791,40.00933429,5.545219232000001,55.50429227,mothbeans,416.4
7,56,23,26.33908791,40.00933429,5.545219232000001,55.50429227,mothbeans,417.1
9,49,16,30.88482722,41.36561835,7.661537347999999,55.053805,mothbeans,547.6
9,49,16,30.88482722,41.36561835,7.661537347999999,55.053805,mothbeans,333.5
9,49,16,30.88482722,41.36561835,7.661537347999999,55.053805,mothbeans,456.2
9,49,16,30.88482722,41.36561835,7.661537347999999,55.053805,mothbeans,328.4
9,49,16,30.88482722,41.36561835,7.661537347999999,55.053805,mothbeans,326.9
9,49,16,30.88482722,41.36561835,7.661537347999999,55.053805,mothbeans,382.5
9,49,16,30.88482722,41.36561835,7.661537347999999,55.053805,mothbeans,393.0
9,49,16,30.88482722,41.36561835,7.661537347999999,55.053805,mothbeans,376.3
9,49,16,30.88482722,41.36561835,7.661537347999999,55.053805,mothbeans,405.0
9,49,16,30.88482722,41.36561835,7.661537347999999,55.053805,mothbeans,444.5
9,49,16,30.88482722,41.36561835,7.661537347999999,55.053805,mothbeans,393.6
9,49,16,30.88482722,41.36561835,7.661537347999999,55.053805,mothbeans,413.2
9,49,16,30.88482722,41.36561835,7.661537347999999,55.053805,mothbeans,441.8
9,49,16,30.88482722,41.36561835,7.661537347999999,55.053805,mothbeans,423.0
9,49,16,30.88482722,41.36561835,7.661537347999999,55.053805,mothbeans,414.0
9,49,16,30.88482722,41.36561835,7.661537347999999,55.053805,mothbeans,413.7
9,49,16,30.88482722,41.36561835,7.661537347999999,55.053805,mothbeans,413.8
9,49,16,30.88482722,41.36561835,7.661537347999999,55.053805,mothbeans,414.2
9,49,16,30.88482722,41.36561835,7.661537347999999,55.053805,mothbeans,414.9
9,49,16,30.88482722,41.36561835,7.661537347999999,55.053805,mothbeans,415.8
9,49,16,30.88482722,41.36561835,7.661537347999999,55.053805,mothbeans,416.4
9,49,16,30.88482722,41.36561835,7.661537347999999,55.053805,mothbeans,417.1
21,38,20,27.10508014,63.56791363,5.794289715,62.20279647,mothbeans,547.6
21,38,20,27.10508014,63.56791363,5.794289715,62.20279647,mothbeans,333.5
21,38,20,27.10508014,63.56791363,5.794289715,62.20279647,mothbeans,456.2
21,38,20,27.10508014,63.56791363,5.794289715,62.20279647,mothbeans,328.4
21,38,20,27.10508014,63.56791363,5.794289715,62.20279647,mothbeans,326.9
21,38,20,27.10508014,63.56791363,5.794289715,62.20279647,mothbeans,382.5
21,38,20,27.10508014,63.56791363,5.794289715,62.20279647,mothbeans,393.0
21,38,20,27.10508014,63.56791363,5.794289715,62.20279647,mothbeans,376.3
21,38,20,27.10508014,63.56791363,5.794289715,62.20279647,mothbeans,405.0
21,38,20,27.10508014,63.56791363,5.794289715,62.20279647,mothbeans,444.5
21,38,20,27.10508014,63.56791363,5.794289715,62.20279647,mothbeans,393.6
21,38,20,27.10508014,63.56791363,5.794289715,62.20279647,mothbeans,413.2
21,38,20,27.10508014,63.56791363,5.794289715,62.20279647,mothbeans,441.8
21,38,20,27.10508014,63.56791363,5.794289715,62.20279647,mothbeans,423.0
21,38,20,27.10508014,63.56791363,5.794289715,62.20279647,mothbeans,414.0
21,38,20,27.10508014,63.56791363,5.794289715,62.20279647,mothbeans,413.7
21,38,20,27.10508014,63.56791363,5.794289715,62.20279647,mothbeans,413.8
21,38,20,27.10508014,63.56791363,5.794289715,62.20279647,mothbeans,414.2
21,38,20,27.10508014,63.56791363,5.794289715,62.20279647,mothbeans,414.9
21,38,20,27.10508014,63.56791363,5.794289715,62.20279647,mothbeans,415.8
21,38,20,27.10508014,63.56791363,5.794289715,62.20279647,mothbeans,416.4
21,38,20,27.10508014,63.56791363,5.794289715,62.20279647,mothbeans,417.1
37,57,20,31.1006247,44.82069159,7.354286985,70.79934452,mothbeans,547.6
37,57,20,31.1006247,44.82069159,7.354286985,70.79934452,mothbeans,333.5
37,57,20,31.1006247,44.82069159,7.354286985,70.79934452,mothbeans,456.2
37,57,20,31.1006247,44.82069159,7.354286985,70.79934452,mothbeans,328.4
37,57,20,31.1006247,44.82069159,7.354286985,70.79934452,mothbeans,326.9
37,57,20,31.1006247,44.82069159,7.354286985,70.79934452,mothbeans,382.5
37,57,20,31.1006247,44.82069159,7.354286985,70.79934452,mothbeans,393.0
37,57,20,31.1006247,44.82069159,7.354286985,70.79934452,mothbeans,376.3
37,57,20,31.1006247,44.82069159,7.354286985,70.79934452,mothbeans,405.0
37,57,20,31.1006247,44.82069159,7.354286985,70.79934452,mothbeans,444.5
37,57,20,31.1006247,44.82069159,7.354286985,70.79934452,mothbeans,393.6
37,57,20,31.1006247,44.82069159,7.354286985,70.79934452,mothbeans,413.2
37,57,20,31.1006247,44.82069159,7.354286985,70.79934452,mothbeans,441.8
37,57,20,31.1006247,44.82069159,7.354286985,70.79934452,mothbeans,423.0
37,57,20,31.1006247,44.82069159,7.354286985,70.79934452,mothbeans,414.0
37,57,20,31.1006247,44.82069159,7.354286985,70.79934452,mothbeans,413.7
37,57,20,31.1006247,44.82069159,7.354286985,70.79934452,mothbeans,413.8
37,57,20,31.1006247,44.82069159,7.354286985,70.79934452,mothbeans,414.2
37,57,20,31.1006247,44.82069159,7.354286985,70.79934452,mothbeans,414.9
37,57,20,31.1006247,44.82069159,7.354286985,70.79934452,mothbeans,415.8
37,57,20,31.1006247,44.82069159,7.354286985,70.79934452,mothbeans,416.4
37,57,20,31.1006247,44.82069159,7.354286985,70.79934452,mothbeans,417.1
32,48,18,26.45707778,56.40226277,5.993513566,64.16167699,mothbeans,547.6
32,48,18,26.45707778,56.40226277,5.993513566,64.16167699,mothbeans,333.5
32,48,18,26.45707778,56.40226277,5.993513566,64.16167699,mothbeans,456.2
32,48,18,26.45707778,56.40226277,5.993513566,64.16167699,mothbeans,328.4
32,48,18,26.45707778,56.40226277,5.993513566,64.16167699,mothbeans,326.9
32,48,18,26.45707778,56.40226277,5.993513566,64.16167699,mothbeans,382.5
32,48,18,26.45707778,56.40226277,5.993513566,64.16167699,mothbeans,393.0
32,48,18,26.45707778,56.40226277,5.993513566,64.16167699,mothbeans,376.3
32,48,18,26.45707778,56.40226277,5.993513566,64.16167699,mothbeans,405.0
32,48,18,26.45707778,56.40226277,5.993513566,64.16167699,mothbeans,444.5
32,48,18,26.45707778,56.40226277,5.993513566,64.16167699,mothbeans,393.6
32,48,18,26.45707778,56.40226277,5.993513566,64.16167699,mothbeans,413.2
32,48,18,26.45707778,56.40226277,5.993513566,64.16167699,mothbeans,441.8
32,48,18,26.45707778,56.40226277,5.993513566,64.16167699,mothbeans,423.0
32,48,18,26.45707778,56.40226277,5.993513566,64.16167699,mothbeans,414.0
32,48,18,26.45707778,56.40226277,5.993513566,64.16167699,mothbeans,413.7
32,48,18,26.45707778,56.40226277,5.993513566,64.16167699,mothbeans,413.8
32,48,18,26.45707778,56.40226277,5.993513566,64.16167699,mothbeans,414.2
32,48,18,26.45707778,56.40226277,5.993513566,64.16167699,mothbeans,414.9
32,48,18,26.45707778,56.40226277,5.993513566,64.16167699,mothbeans,415.8
32,48,18,26.45707778,56.40226277,5.993513566,64.16167699,mothbeans,416.4
32,48,18,26.45707778,56.40226277,5.993513566,64.16167699,mothbeans,417.1
10,44,24,30.99256944,43.02151392,8.0344125,58.27600682,mothbeans,547.6
10,44,24,30.99256944,43.02151392,8.0344125,58.27600682,mothbeans,333.5
10,44,24,30.99256944,43.02151392,8.0344125,58.27600682,mothbeans,456.2
10,44,24,30.99256944,43.02151392,8.0344125,58.27600682,mothbeans,328.4
10,44,24,30.99256944,43.02151392,8.0344125,58.27600682,mothbeans,326.9
10,44,24,30.99256944,43.02151392,8.0344125,58.27600682,mothbeans,382.5
10,44,24,30.99256944,43.02151392,8.0344125,58.27600682,mothbeans,393.0
10,44,24,30.99256944,43.02151392,8.0344125,58.27600682,mothbeans,376.3
10,44,24,30.99256944,43.02151392,8.0344125,58.27600682,mothbeans,405.0
10,44,24,30.99256944,43.02151392,8.0344125,58.27600682,mothbeans,444.5
10,44,24,30.99256944,43.02151392,8.0344125,58.27600682,mothbeans,393.6
10,44,24,30.99256944,43.02151392,8.0344125,58.27600682,mothbeans,413.2
10,44,24,30.99256944,43.02151392,8.0344125,58.27600682,mothbeans,441.8
10,44,24,30.99256944,43.02151392,8.0344125,58.27600682,mothbeans,423.0
10,44,24,30.99256944,43.02151392,8.0344125,58.27600682,mothbeans,414.0
10,44,24,30.99256944,43.02151392,8.0344125,58.27600682,mothbeans,413.7
10,44,24,30.99256944,43.02151392,8.0344125,58.27600682,mothbeans,413.8
10,44,24,30.99256944,43.02151392,8.0344125,58.27600682,mothbeans,414.2
10,44,24,30.99256944,43.02151392,8.0344125,58.27600682,mothbeans,414.9
10,44,24,30.99256944,43.02151392,8.0344125,58.27600682,mothbeans,415.8
10,44,24,30.99256944,43.02151392,8.0344125,58.27600682,mothbeans,416.4
10,44,24,30.99256944,43.02151392,8.0344125,58.27600682,mothbeans,417.1
23,35,18,26.4908332,47.36534833,5.414492777,36.99362831,mothbeans,547.6
23,35,18,26.4908332,47.36534833,5.414492777,36.99362831,mothbeans,333.5
23,35,18,26.4908332,47.36534833,5.414492777,36.99362831,mothbeans,456.2
23,35,18,26.4908332,47.36534833,5.414492777,36.99362831,mothbeans,328.4
23,35,18,26.4908332,47.36534833,5.414492777,36.99362831,mothbeans,326.9
23,35,18,26.4908332,47.36534833,5.414492777,36.99362831,mothbeans,382.5
23,35,18,26.4908332,47.36534833,5.414492777,36.99362831,mothbeans,393.0
23,35,18,26.4908332,47.36534833,5.414492777,36.99362831,mothbeans,376.3
23,35,18,26.4908332,47.36534833,5.414492777,36.99362831,mothbeans,405.0
23,35,18,26.4908332,47.36534833,5.414492777,36.99362831,mothbeans,444.5
23,35,18,26.4908332,47.36534833,5.414492777,36.99362831,mothbeans,393.6
23,35,18,26.4908332,47.36534833,5.414492777,36.99362831,mothbeans,413.2
23,35,18,26.4908332,47.36534833,5.414492777,36.99362831,mothbeans,441.8
23,35,18,26.4908332,47.36534833,5.414492777,36.99362831,mothbeans,423.0
23,35,18,26.4908332,47.36534833,5.414492777,36.99362831,mothbeans,414.0
23,35,18,26.4908332,47.36534833,5.414492777,36.99362831,mothbeans,413.7
23,35,18,26.4908332,47.36534833,5.414492777,36.99362831,mothbeans,413.8
23,35,18,26.4908332,47.36534833,5.414492777,36.99362831,mothbeans,414.2
23,35,18,26.4908332,47.36534833,5.414492777,36.99362831,mothbeans,414.9
23,35,18,26.4908332,47.36534833,5.414492777,36.99362831,mothbeans,415.8
23,35,18,26.4908332,47.36534833,5.414492777,36.99362831,mothbeans,416.4
23,35,18,26.4908332,47.36534833,5.414492777,36.99362831,mothbeans,417.1
9,60,23,31.96987867,57.17377029,6.2760043360000015,64.25520357,mothbeans,547.6
9,60,23,31.96987867,57.17377029,6.2760043360000015,64.25520357,mothbeans,333.5
9,60,23,31.96987867,57.17377029,6.2760043360000015,64.25520357,mothbeans,456.2
9,60,23,31.96987867,57.17377029,6.2760043360000015,64.25520357,mothbeans,328.4
9,60,23,31.96987867,57.17377029,6.2760043360000015,64.25520357,mothbeans,326.9
9,60,23,31.96987867,57.17377029,6.2760043360000015,64.25520357,mothbeans,382.5
9,60,23,31.96987867,57.17377029,6.2760043360000015,64.25520357,mothbeans,393.0
9,60,23,31.96987867,57.17377029,6.2760043360000015,64.25520357,mothbeans,376.3
9,60,23,31.96987867,57.17377029,6.2760043360000015,64.25520357,mothbeans,405.0
9,60,23,31.96987867,57.17377029,6.2760043360000015,64.25520357,mothbeans,444.5
9,60,23,31.96987867,57.17377029,6.2760043360000015,64.25520357,mothbeans,393.6
9,60,23,31.96987867,57.17377029,6.2760043360000015,64.25520357,mothbeans,413.2
9,60,23,31.96987867,57.17377029,6.2760043360000015,64.25520357,mothbeans,441.8
9,60,23,31.96987867,57.17377029,6.2760043360000015,64.25520357,mothbeans,423.0
9,60,23,31.96987867,57.17377029,6.2760043360000015,64.25520357,mothbeans,414.0
9,60,23,31.96987867,57.17377029,6.2760043360000015,64.25520357,mothbeans,413.7
9,60,23,31.96987867,57.17377029,6.2760043360000015,64.25520357,mothbeans,413.8
9,60,23,31.96987867,57.17377029,6.2760043360000015,64.25520357,mothbeans,414.2
9,60,23,31.96987867,57.17377029,6.2760043360000015,64.25520357,mothbeans,414.9
9,60,23,31.96987867,57.17377029,6.2760043360000015,64.25520357,mothbeans,415.8
9,60,23,31.96987867,57.17377029,6.2760043360000015,64.25520357,mothbeans,416.4
9,60,23,31.96987867,57.17377029,6.2760043360000015,64.25520357,mothbeans,417.1
22,42,22,25.54249137,56.96640758,7.887658711,48.46797044,mothbeans,547.6
22,42,22,25.54249137,56.96640758,7.887658711,48.46797044,mothbeans,333.5
22,42,22,25.54249137,56.96640758,7.887658711,48.46797044,mothbeans,456.2
22,42,22,25.54249137,56.96640758,7.887658711,48.46797044,mothbeans,328.4
22,42,22,25.54249137,56.96640758,7.887658711,48.46797044,mothbeans,326.9
22,42,22,25.54249137,56.96640758,7.887658711,48.46797044,mothbeans,382.5
22,42,22,25.54249137,56.96640758,7.887658711,48.46797044,mothbeans,393.0
22,42,22,25.54249137,56.96640758,7.887658711,48.46797044,mothbeans,376.3
22,42,22,25.54249137,56.96640758,7.887658711,48.46797044,mothbeans,405.0
22,42,22,25.54249137,56.96640758,7.887658711,48.46797044,mothbeans,444.5
22,42,22,25.54249137,56.96640758,7.887658711,48.46797044,mothbeans,393.6
22,42,22,25.54249137,56.96640758,7.887658711,48.46797044,mothbeans,413.2
22,42,22,25.54249137,56.96640758,7.887658711,48.46797044,mothbeans,441.8
22,42,22,25.54249137,56.96640758,7.887658711,48.46797044,mothbeans,423.0
22,42,22,25.54249137,56.96640758,7.887658711,48.46797044,mothbeans,414.0
22,42,22,25.54249137,56.96640758,7.887658711,48.46797044,mothbeans,413.7
22,42,22,25.54249137,56.96640758,7.887658711,48.46797044,mothbeans,413.8
22,42,22,25.54249137,56.96640758,7.887658711,48.46797044,mothbeans,414.2
22,42,22,25.54249137,56.96640758,7.887658711,48.46797044,mothbeans,414.9
22,42,22,25.54249137,56.96640758,7.887658711,48.46797044,mothbeans,415.8
22,42,22,25.54249137,56.96640758,7.887658711,48.46797044,mothbeans,416.4
22,42,22,25.54249137,56.96640758,7.887658711,48.46797044,mothbeans,417.1
12,39,21,28.99319096,62.85948245,8.183844843,70.4713043,mothbeans,547.6
12,39,21,28.99319096,62.85948245,8.183844843,70.4713043,mothbeans,333.5
12,39,21,28.99319096,62.85948245,8.183844843,70.4713043,mothbeans,456.2
12,39,21,28.99319096,62.85948245,8.183844843,70.4713043,mothbeans,328.4
12,39,21,28.99319096,62.85948245,8.183844843,70.4713043,mothbeans,326.9
12,39,21,28.99319096,62.85948245,8.183844843,70.4713043,mothbeans,382.5
12,39,21,28.99319096,62.85948245,8.183844843,70.4713043,mothbeans,393.0
12,39,21,28.99319096,62.85948245,8.183844843,70.4713043,mothbeans,376.3
12,39,21,28.99319096,62.85948245,8.183844843,70.4713043,mothbeans,405.0
12,39,21,28.99319096,62.85948245,8.183844843,70.4713043,mothbeans,444.5
12,39,21,28.99319096,62.85948245,8.183844843,70.4713043,mothbeans,393.6
12,39,21,28.99319096,62.85948245,8.183844843,70.4713043,mothbeans,413.2
12,39,21,28.99319096,62.85948245,8.183844843,70.4713043,mothbeans,441.8
12,39,21,28.99319096,62.85948245,8.183844843,70.4713043,mothbeans,423.0
12,39,21,28.99319096,62.85948245,8.183844843,70.4713043,mothbeans,414.0
12,39,21,28.99319096,62.85948245,8.183844843,70.4713043,mothbeans,413.7
12,39,21,28.99319096,62.85948245,8.183844843,70.4713043,mothbeans,413.8
12,39,21,28.99319096,62.85948245,8.183844843,70.4713043,mothbeans,414.2
12,39,21,28.99319096,62.85948245,8.183844843,70.4713043,mothbeans,414.9
12,39,21,28.99319096,62.85948245,8.183844843,70.4713043,mothbeans,415.8
12,39,21,28.99319096,62.85948245,8.183844843,70.4713043,mothbeans,416.4
12,39,21,28.99319096,62.85948245,8.183844843,70.4713043,mothbeans,417.1
32,41,16,28.63618921,61.39451307,7.702287236,68.54877876,mothbeans,547.6
32,41,16,28.63618921,61.39451307,7.702287236,68.54877876,mothbeans,333.5
32,41,16,28.63618921,61.39451307,7.702287236,68.54877876,mothbeans,456.2
32,41,16,28.63618921,61.39451307,7.702287236,68.54877876,mothbeans,328.4
32,41,16,28.63618921,61.39451307,7.702287236,68.54877876,mothbeans,326.9
32,41,16,28.63618921,61.39451307,7.702287236,68.54877876,mothbeans,382.5
32,41,16,28.63618921,61.39451307,7.702287236,68.54877876,mothbeans,393.0
32,41,16,28.63618921,61.39451307,7.702287236,68.54877876,mothbeans,376.3
32,41,16,28.63618921,61.39451307,7.702287236,68.54877876,mothbeans,405.0
32,41,16,28.63618921,61.39451307,7.702287236,68.54877876,mothbeans,444.5
32,41,16,28.63618921,61.39451307,7.702287236,68.54877876,mothbeans,393.6
32,41,16,28.63618921,61.39451307,7.702287236,68.54877876,mothbeans,413.2
32,41,16,28.63618921,61.39451307,7.702287236,68.54877876,mothbeans,441.8
32,41,16,28.63618921,61.39451307,7.702287236,68.54877876,mothbeans,423.0
32,41,16,28.63618921,61.39451307,7.702287236,68.54877876,mothbeans,414.0
32,41,16,28.63618921,61.39451307,7.702287236,68.54877876,mothbeans,413.7
32,41,16,28.63618921,61.39451307,7.702287236,68.54877876,mothbeans,413.8
32,41,16,28.63618921,61.39451307,7.702287236,68.54877876,mothbeans,414.2
32,41,16,28.63618921,61.39451307,7.702287236,68.54877876,mothbeans,414.9
32,41,16,28.63618921,61.39451307,7.702287236,68.54877876,mothbeans,415.8
32,41,16,28.63618921,61.39451307,7.702287236,68.54877876,mothbeans,416.4
32,41,16,28.63618921,61.39451307,7.702287236,68.54877876,mothbeans,417.1
30,41,15,24.83206631,44.17085032,5.88509677,52.0810886,mothbeans,547.6
30,41,15,24.83206631,44.17085032,5.88509677,52.0810886,mothbeans,333.5
30,41,15,24.83206631,44.17085032,5.88509677,52.0810886,mothbeans,456.2
30,41,15,24.83206631,44.17085032,5.88509677,52.0810886,mothbeans,328.4
30,41,15,24.83206631,44.17085032,5.88509677,52.0810886,mothbeans,326.9
30,41,15,24.83206631,44.17085032,5.88509677,52.0810886,mothbeans,382.5
30,41,15,24.83206631,44.17085032,5.88509677,52.0810886,mothbeans,393.0
30,41,15,24.83206631,44.17085032,5.88509677,52.0810886,mothbeans,376.3
30,41,15,24.83206631,44.17085032,5.88509677,52.0810886,mothbeans,405.0
30,41,15,24.83206631,44.17085032,5.88509677,52.0810886,mothbeans,444.5
30,41,15,24.83206631,44.17085032,5.88509677,52.0810886,mothbeans,393.6
30,41,15,24.83206631,44.17085032,5.88509677,52.0810886,mothbeans,413.2
30,41,15,24.83206631,44.17085032,5.88509677,52.0810886,mothbeans,441.8
30,41,15,24.83206631,44.17085032,5.88509677,52.0810886,mothbeans,423.0
30,41,15,24.83206631,44.17085032,5.88509677,52.0810886,mothbeans,414.0
30,41,15,24.83206631,44.17085032,5.88509677,52.0810886,mothbeans,413.7
30,41,15,24.83206631,44.17085032,5.88509677,52.0810886,mothbeans,413.8
30,41,15,24.83206631,44.17085032,5.88509677,52.0810886,mothbeans,414.2
30,41,15,24.83206631,44.17085032,5.88509677,52.0810886,mothbeans,414.9
30,41,15,24.83206631,44.17085032,5.88509677,52.0810886,mothbeans,415.8
30,41,15,24.83206631,44.17085032,5.88509677,52.0810886,mothbeans,416.4
30,41,15,24.83206631,44.17085032,5.88509677,52.0810886,mothbeans,417.1
19,36,22,25.44689075,58.55363573,6.16496284,57.04826619,mothbeans,547.6
19,36,22,25.44689075,58.55363573,6.16496284,57.04826619,mothbeans,333.5
19,36,22,25.44689075,58.55363573,6.16496284,57.04826619,mothbeans,456.2
19,36,22,25.44689075,58.55363573,6.16496284,57.04826619,mothbeans,328.4
19,36,22,25.44689075,58.55363573,6.16496284,57.04826619,mothbeans,326.9
19,36,22,25.44689075,58.55363573,6.16496284,57.04826619,mothbeans,382.5
19,36,22,25.44689075,58.55363573,6.16496284,57.04826619,mothbeans,393.0
19,36,22,25.44689075,58.55363573,6.16496284,57.04826619,mothbeans,376.3
19,36,22,25.44689075,58.55363573,6.16496284,57.04826619,mothbeans,405.0
19,36,22,25.44689075,58.55363573,6.16496284,57.04826619,mothbeans,444.5
19,36,22,25.44689075,58.55363573,6.16496284,57.04826619,mothbeans,393.6
19,36,22,25.44689075,58.55363573,6.16496284,57.04826619,mothbeans,413.2
19,36,22,25.44689075,58.55363573,6.16496284,57.04826619,mothbeans,441.8
19,36,22,25.44689075,58.55363573,6.16496284,57.04826619,mothbeans,423.0
19,36,22,25.44689075,58.55363573,6.16496284,57.04826619,mothbeans,414.0
19,36,22,25.44689075,58.55363573,6.16496284,57.04826619,mothbeans,413.7
19,36,22,25.44689075,58.55363573,6.16496284,57.04826619,mothbeans,413.8
19,36,22,25.44689075,58.55363573,6.16496284,57.04826619,mothbeans,414.2
19,36,22,25.44689075,58.55363573,6.16496284,57.04826619,mothbeans,414.9
19,36,22,25.44689075,58.55363573,6.16496284,57.04826619,mothbeans,415.8
19,36,22,25.44689075,58.55363573,6.16496284,57.04826619,mothbeans,416.4
19,36,22,25.44689075,58.55363573,6.16496284,57.04826619,mothbeans,417.1
21,39,20,27.06179658,52.3003173,7.388007482999999,60.74583498,mothbeans,547.6
21,39,20,27.06179658,52.3003173,7.388007482999999,60.74583498,mothbeans,333.5
21,39,20,27.06179658,52.3003173,7.388007482999999,60.74583498,mothbeans,456.2
21,39,20,27.06179658,52.3003173,7.388007482999999,60.74583498,mothbeans,328.4
21,39,20,27.06179658,52.3003173,7.388007482999999,60.74583498,mothbeans,326.9
21,39,20,27.06179658,52.3003173,7.388007482999999,60.74583498,mothbeans,382.5
21,39,20,27.06179658,52.3003173,7.388007482999999,60.74583498,mothbeans,393.0
21,39,20,27.06179658,52.3003173,7.388007482999999,60.74583498,mothbeans,376.3
21,39,20,27.06179658,52.3003173,7.388007482999999,60.74583498,mothbeans,405.0
21,39,20,27.06179658,52.3003173,7.388007482999999,60.74583498,mothbeans,444.5
21,39,20,27.06179658,52.3003173,7.388007482999999,60.74583498,mothbeans,393.6
21,39,20,27.06179658,52.3003173,7.388007482999999,60.74583498,mothbeans,413.2
21,39,20,27.06179658,52.3003173,7.388007482999999,60.74583498,mothbeans,441.8
21,39,20,27.06179658,52.3003173,7.388007482999999,60.74583498,mothbeans,423.0
21,39,20,27.06179658,52.3003173,7.388007482999999,60.74583498,mothbeans,414.0
21,39,20,27.06179658,52.3003173,7.388007482999999,60.74583498,mothbeans,413.7
21,39,20,27.06179658,52.3003173,7.388007482999999,60.74583498,mothbeans,413.8
21,39,20,27.06179658,52.3003173,7.388007482999999,60.74583498,mothbeans,414.2
21,39,20,27.06179658,52.3003173,7.388007482999999,60.74583498,mothbeans,414.9
21,39,20,27.06179658,52.3003173,7.388007482999999,60.74583498,mothbeans,415.8
21,39,20,27.06179658,52.3003173,7.388007482999999,60.74583498,mothbeans,416.4
21,39,20,27.06179658,52.3003173,7.388007482999999,60.74583498,mothbeans,417.1
17,56,17,27.94293692,45.41393636,5.9565851,69.66289997,mothbeans,547.6
